"specimen","species","signal","sex","body_length","location","sensillum_type","olfactory_type","mean_dists","density","fraction","counts"
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F4","olfactory",NA,43.9708510135118,0.000762718830104552,0.142857142857143,10
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F4","all",NA,18.6673708454713,0.00533903181073187,1,70
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F5","mechano",NA,18.9349139869952,0.00515002011503916,0.857142857142857,54
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F5","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F5","olfactory","trichoid",28.0674030668391,0.00085833668583986,1,9
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F5","olfactory","basiconica",NA,NA,0,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F5","olfactory","capitular",NA,NA,0,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F5","olfactory",NA,28.0674030668391,0.00085833668583986,0.142857142857143,9
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F5","all",NA,17.8226184252534,0.00600835680087902,1,63
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F6","mechano",NA,18.0526277696266,0.00614150929849685,0.802816901408451,57
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F6","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F6","olfactory","trichoid",28.7567889558958,0.00150844088033256,1,14
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F6","olfactory","basiconica",NA,NA,0,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F6","olfactory","capitular",NA,NA,0,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F6","olfactory",NA,28.7567889558958,0.00150844088033256,0.197183098591549,14
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F6","all",NA,15.417462769728,0.00764995017882941,1,71
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F7","mechano",NA,17.9989341780262,0.00579748991350791,0.756756756756757,56
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F7","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F7","olfactory","trichoid",30.5470308886425,0.0018634789007704,1,18
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F7","olfactory","basiconica",NA,NA,0,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F7","olfactory","capitular",NA,NA,0,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F7","olfactory",NA,30.5470308886425,0.0018634789007704,0.243243243243243,18
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F7","all",NA,15.8741590531099,0.0076609688142783,1,74
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F8","mechano",NA,17.6412956079611,0.00595978571968162,0.75,45
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F8","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F8","olfactory","trichoid",28.2263415028558,0.00198659523989387,1,15
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F8","olfactory","basiconica",NA,NA,0,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F8","olfactory","capitular",NA,NA,0,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F8","olfactory",NA,28.2263415028558,0.00198659523989387,0.25,15
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F8","all",NA,15.1000004507588,0.00794638095957549,1,60
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F9","mechano",NA,17.8783411121821,0.00742291238445629,0.854545454545454,47
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F9","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F9","olfactory","trichoid",41.4343405319992,0.00126347444841809,1,8
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F9","olfactory","basiconica",NA,NA,0,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F9","olfactory","capitular",NA,NA,0,0
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F9","olfactory",NA,41.4343405319992,0.00126347444841809,0.145454545454545,8
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F9","all",NA,15.6703217032377,0.00868638683287438,1,55
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F10","mechano",NA,NA,NA,NA,NA
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F10","hygro-thermo",NA,NA,NA,NA,NA
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F10","olfactory","trichoid",NA,NA,NA,NA
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F10","olfactory","basiconica",NA,NA,NA,NA
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F10","olfactory","capitular",NA,NA,NA,NA
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F10","olfactory",NA,NA,NA,NA,NA
"NCC Ent 14","Aspisoma sp","visual","female","13.336","F10","all",NA,NA,NA,NA,NA
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F1","mechano",NA,24.7035956698172,0.00286040409513141,0.986111111111111,71
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F1","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F1","olfactory","trichoid",NA,NA,NA,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F1","olfactory","basiconica",NA,NA,NA,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F1","olfactory","capitular",NA,NA,NA,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F1","olfactory",NA,NA,NA,NA,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F1","all",NA,24.6233296685336,0.00290069147675298,0.986111111111111,72
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F2","mechano",NA,28.9642905871313,0.0022384649042844,0.875,98
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F2","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F2","olfactory","trichoid",54.3636687967414,0.000319780700612057,1,14
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F2","olfactory","basiconica",NA,NA,0,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F2","olfactory","capitular",NA,NA,0,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F2","olfactory",NA,54.3636687967414,0.000319780700612057,0.125,14
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F2","all",NA,26.3522618841833,0.00255824560489646,1,112
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F3","mechano",NA,24.9929443929749,0.00295130920175912,0.831168831168831,64
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F3","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F3","olfactory","trichoid",53.7596102345155,0.000599484681607321,1,13
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F3","olfactory","basiconica",NA,NA,0,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F3","olfactory","capitular",NA,NA,0,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F3","olfactory",NA,53.7596102345155,0.000599484681607321,0.168831168831169,13
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F3","all",NA,23.3359928014475,0.00355079388336644,1,77
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F4","mechano",NA,27.5869187134575,0.00261388949978433,0.722222222222222,52
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F4","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F4","olfactory","trichoid",50.2633987245799,0.000955075009536581,1,19
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F4","olfactory","basiconica",NA,NA,0,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F4","olfactory","capitular",NA,NA,0,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F4","olfactory",NA,48.799062661161,0.00100534211530166,0.277777777777778,19
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F4","all",NA,23.6825378355909,0.00361923161508599,1,72
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F5","mechano",NA,24.5195905667136,0.00278066740312772,0.672413793103448,78
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F5","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F5","olfactory","trichoid",36.2529230843608,0.00135468411947248,1,38
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F5","olfactory","basiconica",NA,NA,0,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F5","olfactory","capitular",NA,NA,0,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F5","olfactory",NA,36.2529230843608,0.00135468411947248,0.327586206896552,38
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F5","all",NA,20.7376388901502,0.0041353515226002,1,116
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F6","mechano",NA,27.1678288092801,0.00250747965061094,0.765957446808511,108
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F6","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F6","olfactory","trichoid",41.4852938398852,0.000766174337686677,1,33
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F6","olfactory","basiconica",NA,NA,0,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F6","olfactory","capitular",NA,NA,0,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F6","olfactory",NA,41.4852938398852,0.000766174337686677,0.234042553191489,33
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F6","all",NA,23.7701926693117,0.00327365398829762,1,141
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F7","mechano",NA,33.0531965718613,0.00187231248175773,0.794871794871795,93
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F7","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F7","olfactory","trichoid",58.816685983957,0.000463045022370191,1,23
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F7","olfactory","basiconica",NA,NA,0,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F7","olfactory","capitular",NA,NA,0,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F7","olfactory",NA,57.4151930564023,0.000483177414647155,0.205128205128205,23
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F7","all",NA,29.2780333499285,0.00235548989640488,1,117
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F8","mechano",NA,30.8048183973653,0.00225192085016232,0.79746835443038,63
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F8","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F8","olfactory","trichoid",56.9557138954192,0.000536171630991029,1,15
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F8","olfactory","basiconica",NA,NA,0,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F8","olfactory","capitular",NA,NA,0,0
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F8","olfactory",NA,55.1669433867519,0.000571916406390431,0.20253164556962,15
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F8","all",NA,27.2019030997993,0.00282383725655275,1,79
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F9","mechano",NA,NA,NA,NA,NA
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F9","hygro-thermo",NA,NA,NA,NA,NA
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F9","olfactory","trichoid",NA,NA,NA,NA
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F9","olfactory","basiconica",NA,NA,NA,NA
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F9","olfactory","capitular",NA,NA,NA,NA
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F9","olfactory",NA,NA,NA,NA,NA
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F9","all",NA,NA,NA,NA,NA
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F10","mechano",NA,NA,NA,NA,NA
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F10","hygro-thermo",NA,NA,NA,NA,NA
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F10","olfactory","trichoid",NA,NA,NA,NA
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F10","olfactory","basiconica",NA,NA,NA,NA
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F10","olfactory","capitular",NA,NA,NA,NA
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F10","olfactory",NA,NA,NA,NA,NA
"NCC Ent 15","Ellychnia sp","chemical","male","12.401","F10","all",NA,NA,NA,NA,NA
"NCC Ent 16","Vesta sp","visual","male","7.221","F1","mechano",NA,43.4430614787954,0.00109977078049503,0.277310924369748,33
"NCC Ent 16","Vesta sp","visual","male","7.221","F1","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F1","olfactory","trichoid",35.6556967091368,0.000866486069480932,0.302325581395349,26
"NCC Ent 16","Vesta sp","visual","male","7.221","F1","olfactory","basiconica",30.412701503924,0.00199958323726369,0.697674418604651,60
"NCC Ent 16","Vesta sp","visual","male","7.221","F1","olfactory","capitular",NA,NA,0,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F1","olfactory",NA,24.517427854807,0.00286606930674462,0.722689075630252,86
"NCC Ent 16","Vesta sp","visual","male","7.221","F1","all",NA,21.2657579746309,0.00396584008723965,1,119
"NCC Ent 16","Vesta sp","visual","male","7.221","F2","mechano",NA,42.5262666599793,0.000895564460794917,0.231404958677686,28
"NCC Ent 16","Vesta sp","visual","male","7.221","F2","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F2","olfactory","trichoid",46.8349015094024,0.000959533350851697,0.32258064516129,30
"NCC Ent 16","Vesta sp","visual","male","7.221","F2","olfactory","basiconica",35.4048041727297,0.00201502003678856,0.67741935483871,63
"NCC Ent 16","Vesta sp","visual","male","7.221","F2","olfactory","capitular",NA,NA,0,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F2","olfactory",NA,28.0860214650324,0.00297455338764026,0.768595041322314,93
"NCC Ent 16","Vesta sp","visual","male","7.221","F2","all",NA,24.0956143546786,0.00387011784843518,1,121
"NCC Ent 16","Vesta sp","visual","male","7.221","F3","mechano",NA,44.4309694445899,0.000929788181172999,0.280373831775701,30
"NCC Ent 16","Vesta sp","visual","male","7.221","F3","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F3","olfactory","trichoid",60.2585749610295,0.000402908211841633,0.168831168831169,13
"NCC Ent 16","Vesta sp","visual","male","7.221","F3","olfactory","basiconica",29.3099401998534,0.00198354811983573,0.831168831168831,64
"NCC Ent 16","Vesta sp","visual","male","7.221","F3","olfactory","capitular",NA,NA,0,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F3","olfactory",NA,26.3762998635382,0.00238645633167736,0.719626168224299,77
"NCC Ent 16","Vesta sp","visual","male","7.221","F3","all",NA,23.5892103013915,0.00331624451285036,1,107
"NCC Ent 16","Vesta sp","visual","male","7.221","F4","mechano",NA,47.6064344530165,0.000899180336847052,0.327102803738318,35
"NCC Ent 16","Vesta sp","visual","male","7.221","F4","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F4","olfactory","trichoid",84.2729900067819,0.000205526934136469,0.111111111111111,8
"NCC Ent 16","Vesta sp","visual","male","7.221","F4","olfactory","basiconica",32.0629890910747,0.00164421547309175,0.888888888888889,64
"NCC Ent 16","Vesta sp","visual","male","7.221","F4","olfactory","capitular",NA,NA,0,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F4","olfactory",NA,29.7927098677606,0.00184974240722822,0.672897196261682,72
"NCC Ent 16","Vesta sp","visual","male","7.221","F4","all",NA,25.420859642518,0.00274892274407527,1,107
"NCC Ent 16","Vesta sp","visual","male","7.221","F5","mechano",NA,43.5433661955901,0.000985617658525587,0.276785714285714,31
"NCC Ent 16","Vesta sp","visual","male","7.221","F5","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F5","olfactory","trichoid",70.543829527681,0.00028614706215259,0.111111111111111,9
"NCC Ent 16","Vesta sp","visual","male","7.221","F5","olfactory","basiconica",28.6688561199773,0.00228917649722072,0.888888888888889,72
"NCC Ent 16","Vesta sp","visual","male","7.221","F5","olfactory","capitular",NA,NA,0,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F5","olfactory",NA,27.1853246855206,0.00257532355937331,0.723214285714286,81
"NCC Ent 16","Vesta sp","visual","male","7.221","F5","all",NA,23.311032577044,0.0035609412178989,1,112
"NCC Ent 16","Vesta sp","visual","male","7.221","F6","mechano",NA,34.2811823724913,0.00167285068210812,0.372093023255814,48
"NCC Ent 16","Vesta sp","visual","male","7.221","F6","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F6","olfactory","trichoid",46.6099607967056,0.000592467949913291,0.209876543209877,17
"NCC Ent 16","Vesta sp","visual","male","7.221","F6","olfactory","basiconica",28.9214800611009,0.00223046757614415,0.790123456790123,64
"NCC Ent 16","Vesta sp","visual","male","7.221","F6","olfactory","capitular",NA,NA,0,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F6","olfactory",NA,25.6462755148248,0.00282293552605744,0.627906976744186,81
"NCC Ent 16","Vesta sp","visual","male","7.221","F6","all",NA,20.4145476048457,0.00449578620816556,1,129
"NCC Ent 16","Vesta sp","visual","male","7.221","F7","mechano",NA,31.1198688747015,0.0025093818144404,0.41044776119403,55
"NCC Ent 16","Vesta sp","visual","male","7.221","F7","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F7","olfactory","trichoid",57.6238371380487,0.000684376858483744,0.189873417721519,15
"NCC Ent 16","Vesta sp","visual","male","7.221","F7","olfactory","basiconica",28.6018152773607,0.00292000792953064,0.810126582278481,64
"NCC Ent 16","Vesta sp","visual","male","7.221","F7","olfactory","capitular",NA,NA,0,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F7","olfactory",NA,24.9109691371096,0.00360438478801439,0.58955223880597,79
"NCC Ent 16","Vesta sp","visual","male","7.221","F7","all",NA,18.7147227900238,0.00611376660245478,1,134
"NCC Ent 16","Vesta sp","visual","male","7.221","F8","mechano",NA,35.1468070013526,0.00206123001526585,0.445378151260504,53
"NCC Ent 16","Vesta sp","visual","male","7.221","F8","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F8","olfactory","trichoid",95.6416516337353,0.000155564529454027,0.0606060606060606,4
"NCC Ent 16","Vesta sp","visual","male","7.221","F8","olfactory","basiconica",33.6139042073399,0.00241125020653741,0.93939393939394,62
"NCC Ent 16","Vesta sp","visual","male","7.221","F8","olfactory","capitular",NA,NA,0,0
"NCC Ent 16","Vesta sp","visual","male","7.221","F8","olfactory",NA,30.9033135451465,0.00256681473599144,0.554621848739496,66
